Process Name,Product Flow,Unit,Carbon Footprint (kg CO2 eq),Status
Add 0.45mm Bitumen Aluminium Flashing Damp Proof Membrane,Add 0.45mm Bitumen Aluminium Flashing Damp Proof Membrane - AU,kg,15.441564967787466,Success
Add 0.5m dia K12 Flanged Iron Pipe 200kg/m Length Mortar & Gasket Incl 78%PCR,Add 0.5m dia K12 Flanged Iron Pipe 200kg/m Length Mortar & Gasket Incl 78%PCR -PAO,m,357.8909025590005,Success
Add 0.5mm High Density Polyethylene HDPE Damp Proof Membrane,Add 0.5mm High Density Polyethylene HDPE Damp Proof Membrane - AU,kg,2.9574878643330447,Success
Add 0.6m dia K12 Flanged Iron Pipe 264kg/m Length Mortar & Gasket Incl 76%PCR,Add 0.6m dia K12 Flanged Iron Pipe 264kg/m Length Mortar & Gasket Incl 76%PCR -PAO,m,471.1759547479237,Success
Add 0.6mm Brush Box Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Brush BoxVeneer FSC Moisture Resistant E1 Particleboard - AU,kg,0.695794972359121,Success
Add 0.6mm Fir Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Fir Veneer FSC Moisture Resistant E1 Particleboard - AU,kg,0.7104405419761669,Success
Add 0.6mm Lauan Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Lauan Veneer FSC Moisture Resistant E1 Particleboard - AU,kg,0.7092718110579593,Success
Add 0.6mm Maple Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Maple Veneer FSC Moisture Resistant E1 Particleboard - AU,kg,0.7001066880154548,Success
Add 0.6mm Oak Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Oak Veneer FSC Moisture Resistant E1 Particleboard- AU,kg,0.700106729795055,Success
Add 0.6mm Pine Veneer FSC Moisture Resistant E1 Particleboard,Add 0.6mm Pine Veneer FSC Moisture Resistant E1 Particleboard - AU,kg,0.710440541976167,Success
Add 0.75m dia K12 Flanged Iron Pipe 361kg/m Length Mortar & Gasket Incl 78%PCR,Add 0.75m dia K12 Flanged Iron Pipe 361kg/m Length Mortar & Gasket Incl 78%PCR -PAO,m,657.83065305044,Success
Add 10% Chlorinated Phenolic Napthalene Distillates Pesticide,Add 10% Chlorinated Phenolic Napthalene Distillates Pesticide - AU,kg,1.8245549424722431,Success
Add 10.4mm Laminated Flat Glass,Add 10.4mm Laminated Flat Glass - AU,kg,0.8252126159747318,Success
Add 10000gsm Shade Cloth Polyester 10%Polypropylene,Add 10000gsm Shade Cloth Polyester 10%Polypropylene - AU,kg,9.646904026802504,Success
Add 100mm 7.6kg/m2 Aluminium XPS R5 Structural Insulated Panel (SIP),Add 100mm 7.6kg/m2  Aluminium XPS R5 Structural Insulated Panel (SIP) - AU,m2,747.3351980163364,Success
Add 100mm Corase Ground Crushed 117kg/m2 Granite,Add 100mm Corase Ground Crushed 117kg/m2 Granite - AU,m2,1.7295318804167708,Success
"Add 100mm K9 Ductile Iron Pipe Cement Lined SBR Gasket, Mortar Rubber Ring Joint (RRJ) 77%PCR","Add 100mm K9 Ductile Iron Pipe Cement Lined SBR Gasket, Mortar Rubber Ring Joint (RRJ) 77%PCR - PAO",kg,1.8099976532377697,Success
Add 100mm RRJ Cast Iron Pipe Rubber Ring Joint (RRJ) no gasket 98%PCR,Add 100mm RRJ Cast Iron Pipe Rubber Ring Joint (RRJ) no gasket 98%PCR - PAO,kg,2.137352582615797,Success
